time,value
0:01:06.660000,0.216547
0:01:06.683000,0.217033
0:01:06.704000,0.216956
0:01:06.725000,0.216735
0:01:06.748000,0.216518
0:01:06.770000,0.216708
0:01:06.791000,0.216796
0:01:06.813000,0.216952
0:01:06.835000,0.216427
0:01:06.858000,0.217406
0:01:06.879000,0.217636
0:01:06.903000,0.217032
0:01:06.924000,0.217178
0:01:06.945000,0.217410
0:01:06.969000,0.217186
0:01:06.991000,0.215957
0:01:07.013000,0.216174
0:01:07.036000,0.215187
0:01:07.059000,0.217070
0:01:07.081000,0.217738
0:01:07.103000,0.217285
0:01:07.127000,0.217529
0:01:07.149000,0.217641
0:01:07.171000,0.217193
0:01:07.192000,0.216814
0:01:07.216000,0.216243
0:01:07.238000,0.217084
0:01:07.259000,0.216843
0:01:07.284000,0.216782
0:01:07.306000,0.217369
0:01:07.328000,0.216398
0:01:07.350000,0.217413
0:01:07.373000,0.215846
0:01:07.396000,0.216766
0:01:07.417000,0.217874
0:01:07.442000,0.216146
0:01:07.464000,0.215696
0:01:07.486000,0.216537
0:01:07.509000,0.217315
0:01:07.532000,0.216859
0:01:07.554000,0.216268
0:01:07.578000,0.216511
0:01:07.599000,0.216812
0:01:07.621000,0.216679
0:01:07.643000,0.216313
0:01:07.667000,0.216307
0:01:07.688000,0.216356
0:01:07.710000,0.216931
0:01:07.734000,0.216987
0:01:07.755000,0.215319
0:01:07.778000,0.216969
0:01:07.800000,0.217323
0:01:07.825000,0.217408
0:01:07.847000,0.215871
0:01:07.868000,0.216404
0:01:07.893000,0.216737
0:01:07.914000,0.217175
0:01:07.936000,0.217451
0:01:07.958000,0.217516
0:01:07.981000,0.217114
0:01:08.004000,0.218189
0:01:08.028000,0.216982
0:01:08.052000,0.216720
0:01:08.073000,0.217662
0:01:08.096000,0.214964
0:01:08.119000,0.217501
0:01:08.141000,0.216136
0:01:08.162000,0.216425
0:01:08.184000,0.218092
0:01:08.208000,0.217069
0:01:08.230000,0.216356
0:01:08.253000,0.217041
0:01:08.277000,0.217656
0:01:08.300000,0.217506
0:01:08.321000,0.217421
0:01:08.345000,0.216736
0:01:08.367000,0.216247
0:01:08.390000,0.217706
0:01:08.411000,0.218007
0:01:08.436000,0.216442
0:01:08.458000,0.217219
0:01:08.480000,0.216429
0:01:08.503000,0.215785
0:01:08.526000,0.218177
0:01:08.548000,0.216511
0:01:08.572000,0.216906
0:01:08.594000,0.216373
0:01:08.615000,0.217134
0:01:08.638000,0.216812
0:01:08.663000,0.217779
0:01:08.685000,0.217741
0:01:08.706000,0.216872
0:01:08.729000,0.217511
0:01:08.751000,0.217640
0:01:08.772000,0.216973
0:01:08.795000,0.215085
0:01:08.818000,0.217006
0:01:08.840000,0.217290
0:01:08.862000,0.216464
0:01:08.885000,0.217846
0:01:08.907000,0.217018
0:01:08.929000,0.217657
0:01:08.952000,0.217273
0:01:08.974000,0.216931
0:01:08.996000,0.217465
0:01:09.018000,0.216949
0:01:09.041000,0.216083
0:01:09.064000,0.216435
0:01:09.085000,0.217121
0:01:09.110000,0.216860
0:01:09.133000,0.216139
0:01:09.154000,0.216938
0:01:09.175000,0.217017
0:01:09.200000,0.216988
0:01:09.221000,0.216366
0:01:09.242000,0.216811
0:01:09.265000,0.217623
0:01:09.288000,0.216595
0:01:09.310000,0.217860
0:01:09.332000,0.216913
0:01:09.356000,0.216936
0:01:09.378000,0.216999
0:01:09.401000,0.215800
0:01:09.425000,0.217542
0:01:09.446000,0.216625
0:01:09.467000,0.215607
0:01:09.490000,0.217214
0:01:09.513000,0.217518
0:01:09.536000,0.217352
0:01:09.558000,0.216554
0:01:09.582000,0.216320
0:01:09.603000,0.217074
0:01:09.625000,0.217951
0:01:09.649000,0.217787
0:01:09.670000,0.217098
0:01:09.691000,0.216386
0:01:09.714000,0.216142
0:01:09.737000,0.217033
0:01:09.758000,0.217120
0:01:09.780000,0.217737
0:01:09.803000,0.217733
0:01:09.824000,0.217375
0:01:09.846000,0.216323
0:01:09.868000,0.217832
0:01:09.891000,0.217609
0:01:09.912000,0.216317
0:01:09.934000,0.216727
0:01:09.958000,0.216916
0:01:09.980000,0.216935
0:01:10.003000,0.216646
0:01:10.026000,0.217935
0:01:10.048000,0.216563
0:01:10.070000,0.216391
0:01:10.092000,0.216700
0:01:10.116000,0.216287
0:01:10.137000,0.216943
0:01:10.160000,0.217243
0:01:10.182000,0.217037
0:01:10.206000,0.217554
0:01:10.228000,0.217227
0:01:10.249000,0.216436
0:01:10.274000,0.216823
0:01:10.295000,0.217431
0:01:10.317000,0.216246
0:01:10.342000,0.216551
0:01:10.364000,0.217379
0:01:10.386000,0.217852
0:01:10.408000,0.216171
0:01:10.432000,0.217064
0:01:10.453000,0.217429
0:01:10.475000,0.216208
0:01:10.499000,0.216681
0:01:10.521000,0.216599
0:01:10.545000,0.218143
0:01:10.570000,0.216618
0:01:10.593000,0.217105
0:01:10.614000,0.216813
0:01:10.638000,0.216103
0:01:10.660000,0.216901
0:01:10.681000,0.215353
0:01:10.703000,0.217990
0:01:10.727000,0.215828
0:01:10.749000,0.217400
0:01:10.772000,0.217370
0:01:10.797000,0.217977
0:01:10.819000,0.216579
0:01:10.841000,0.217264
0:01:10.864000,0.218083
0:01:10.887000,0.216472
0:01:10.909000,0.216654
0:01:10.932000,0.217039
0:01:10.956000,0.217870
0:01:10.978000,0.216966
0:01:11,0.215897
0:01:11.023000,0.216624
0:01:11.046000,0.216288
0:01:11.068000,0.217254
0:01:11.089000,0.216855
0:01:11.113000,0.214442
0:01:11.135000,0.217069
0:01:11.157000,0.216192
0:01:11.180000,0.214922
0:01:11.204000,0.216151
0:01:11.226000,0.232325
0:01:11.248000,0.393855
0:01:11.271000,0.221069
0:01:11.294000,0.221109
0:01:11.315000,0.216933
0:01:11.338000,0.215414
0:01:11.360000,0.215969
0:01:11.381000,0.217488
0:01:11.403000,0.217429
0:01:11.427000,0.393916
0:01:11.449000,0.220063
0:01:11.471000,0.220517
0:01:11.493000,0.219715
0:01:11.516000,0.217188
0:01:11.537000,0.217745
0:01:11.559000,0.217623
0:01:11.584000,0.217589
0:01:11.605000,0.181550
0:01:11.629000,0.220532
0:01:11.653000,0.218746
0:01:11.675000,0.220500
0:01:11.697000,0.220564
0:01:11.721000,0.216729
0:01:11.743000,0.216683
0:01:11.765000,0.216272
0:01:11.788000,0.217010
0:01:11.810000,0.217139
0:01:11.832000,0.215241
0:01:11.854000,0.216481
0:01:11.878000,0.216241
0:01:11.900000,0.216665
0:01:11.922000,0.221314
0:01:11.946000,0.219660
0:01:11.969000,0.220005
0:01:11.991000,0.220343
0:01:12.013000,0.217152
0:01:12.038000,0.216999
0:01:12.060000,0.216744
0:01:12.082000,0.217880
0:01:12.107000,0.216598
0:01:12.128000,0.218017
0:01:12.150000,0.218403
0:01:12.170000,0.218274
0:01:12.194000,0.218158
0:01:12.217000,0.216008
0:01:12.240000,0.216016
0:01:12.264000,0.216688
0:01:12.286000,0.215800
0:01:12.307000,0.216889
0:01:12.330000,0.221369
0:01:12.353000,0.220583
0:01:12.374000,0.221235
0:01:12.396000,0.221362
0:01:12.418000,0.215238
0:01:12.440000,0.216143
0:01:12.460000,0.216215
0:01:12.484000,0.215748
0:01:12.508000,0.216149
0:01:12.530000,0.220057
0:01:12.553000,0.220362
0:01:12.576000,0.219990
0:01:12.599000,0.219834
0:01:12.620000,0.216869
0:01:12.644000,0.217953
0:01:12.666000,0.216603
0:01:12.688000,0.216689
0:01:12.712000,0.216555
0:01:12.733000,0.220139
0:01:12.755000,0.219264
0:01:12.778000,0.220040
0:01:12.802000,0.220201
0:01:12.822000,0.216511
0:01:12.843000,0.215441
0:01:12.868000,0.215016
0:01:12.892000,0.216340
0:01:12.914000,0.181823
0:01:12.935000,0.394931
0:01:12.958000,0.216463
0:01:12.980000,0.216072
0:01:13.003000,0.217382
0:01:13.027000,0.219697
0:01:13.049000,0.220494
0:01:13.070000,0.220957
0:01:13.093000,0.219874
0:01:13.116000,0.217429
0:01:13.139000,0.218110
0:01:13.160000,0.217935
0:01:13.184000,0.216740
0:01:13.206000,0.216371
0:01:13.228000,0.217015
0:01:13.251000,0.216813
0:01:13.273000,0.216083
0:01:13.296000,0.217415
0:01:13.320000,0.216706
0:01:13.344000,0.217504
0:01:13.366000,0.216619
0:01:13.387000,0.216485
0:01:13.410000,0.215885
0:01:13.432000,0.216450
0:01:13.454000,0.215638
0:01:13.476000,0.217030
0:01:13.499000,0.216287
0:01:13.521000,0.215848
0:01:13.544000,0.217237
0:01:13.567000,0.216806
0:01:13.589000,0.217191
0:01:13.611000,0.216482
0:01:13.633000,0.217017
0:01:13.655000,0.216757
0:01:13.676000,0.216499
0:01:13.697000,0.217397
0:01:13.722000,0.216454
0:01:13.743000,0.216894
0:01:13.766000,0.215931
0:01:13.790000,0.217242
0:01:13.811000,0.216915
0:01:13.833000,0.217107
0:01:13.854000,0.219181
0:01:13.878000,0.217769
0:01:13.899000,0.218848
0:01:13.921000,0.218416
0:01:13.945000,0.219365
0:01:13.967000,0.218666
0:01:13.989000,0.218331
0:01:14.012000,0.218204
0:01:14.034000,0.218667
0:01:14.056000,0.218998
0:01:14.077000,0.218054
0:01:14.101000,0.218488
0:01:14.123000,0.218829
0:01:14.145000,0.217900
0:01:14.169000,0.218239
0:01:14.191000,0.217803
0:01:14.214000,0.219707
0:01:14.235000,0.218798
0:01:14.259000,0.217987
0:01:14.281000,0.219204
0:01:14.304000,0.217676
0:01:14.328000,0.218094
0:01:14.351000,0.218751
0:01:14.372000,0.218695
0:01:14.394000,0.219561
0:01:14.418000,0.218305
0:01:14.440000,0.218601
0:01:14.462000,0.218547
0:01:14.486000,0.218157
0:01:14.508000,0.218790
0:01:14.531000,0.218205
0:01:14.554000,0.217711
0:01:14.579000,0.217459
0:01:14.600000,0.218380
0:01:14.623000,0.219382
0:01:14.648000,0.217812
0:01:14.669000,0.218797
0:01:14.692000,0.218713
0:01:14.716000,0.218403
0:01:14.736000,0.218405
0:01:14.758000,0.218340
0:01:14.782000,0.217711
0:01:14.803000,0.218700
0:01:14.826000,0.216972
0:01:14.848000,0.218488
0:01:14.871000,0.217629
0:01:14.893000,0.218480
0:01:14.914000,0.217672
0:01:14.938000,0.219556
0:01:14.960000,0.216742
0:01:14.981000,0.219285
0:01:15.005000,0.218500
0:01:15.029000,0.218988
0:01:15.051000,0.218493
0:01:15.073000,0.217297
0:01:15.096000,0.218104
0:01:15.119000,0.219126
0:01:15.140000,0.218489
0:01:15.164000,0.219454
0:01:15.187000,0.218476
0:01:15.209000,0.218243
0:01:15.230000,0.217856
0:01:15.254000,0.216410
0:01:15.275000,0.219466
0:01:15.297000,0.217917
0:01:15.319000,0.217228
0:01:15.341000,0.219138
0:01:15.362000,0.219381
0:01:15.385000,0.217814
0:01:15.408000,0.217995
0:01:15.432000,0.218411
0:01:15.453000,0.217598
0:01:15.477000,0.218768
0:01:15.500000,0.216932
0:01:15.521000,0.218658
0:01:15.543000,0.218851
0:01:15.568000,0.218782
0:01:15.589000,0.218474
0:01:15.611000,0.218074
0:01:15.635000,0.217686
0:01:15.657000,0.218235
0:01:15.678000,0.218912
0:01:15.703000,0.218920
0:01:15.725000,0.217859
0:01:15.746000,0.218843
0:01:15.769000,0.218113
0:01:15.792000,0.217348
0:01:15.814000,0.218424
0:01:15.837000,0.218793
0:01:15.861000,0.218644
0:01:15.883000,0.217603
0:01:15.905000,0.217665
0:01:15.927000,0.218762
0:01:15.950000,0.218236
0:01:15.972000,0.217415
0:01:15.995000,0.217991
0:01:16.018000,0.218629
0:01:16.040000,0.218821
0:01:16.062000,0.219010
0:01:16.085000,0.218526
0:01:16.108000,0.218512
0:01:16.129000,0.218541
0:01:16.151000,0.217898
0:01:16.174000,0.218458
0:01:16.196000,0.218810
0:01:16.220000,0.218277
0:01:16.243000,0.219016
0:01:16.266000,0.218289
0:01:16.288000,0.218770
0:01:16.310000,0.218179
0:01:16.334000,0.218470
0:01:16.357000,0.218317
0:01:16.379000,0.218256
0:01:16.403000,0.219246
0:01:16.425000,0.218707
0:01:16.447000,0.217978
0:01:16.469000,0.218644
0:01:16.492000,0.217631
0:01:16.514000,0.217370
0:01:16.535000,0.219147
0:01:16.559000,0.218559
0:01:16.581000,0.218946
0:01:16.602000,0.219367
0:01:16.625000,0.217314
0:01:16.647000,0.218271
0:01:16.671000,0.219244
0:01:16.696000,0.218258
0:01:16.718000,0.218423
0:01:16.739000,0.217294
0:01:16.761000,0.218845
0:01:16.785000,0.217939
0:01:16.806000,0.218964
0:01:16.828000,0.218281
0:01:16.851000,0.218293
0:01:16.873000,0.217190
0:01:16.896000,0.218434
0:01:16.918000,0.217826
0:01:16.940000,0.217110
0:01:16.962000,0.217722
0:01:16.984000,0.217772
0:01:17.006000,0.218300
0:01:17.028000,0.218781
0:01:17.049000,0.219073
0:01:17.072000,0.218239
0:01:17.097000,0.218846
0:01:17.119000,0.217186
0:01:17.141000,0.219412
0:01:17.165000,0.217242
0:01:17.187000,0.218283
0:01:17.210000,0.219180
0:01:17.232000,0.218411
0:01:17.254000,0.217150
0:01:17.276000,0.218648
0:01:17.298000,0.218468
0:01:17.322000,0.219048
0:01:17.345000,0.218532
0:01:17.366000,0.218067
0:01:17.388000,0.218815
0:01:17.412000,0.218258
0:01:17.434000,0.218808
0:01:17.457000,0.218596
0:01:17.480000,0.219659
0:01:17.503000,0.219015
0:01:17.525000,0.218371
0:01:17.550000,0.217374
0:01:17.572000,0.217575
0:01:17.593000,0.219185
0:01:17.616000,0.218771
0:01:17.638000,0.218111
0:01:17.660000,0.218829
0:01:17.683000,0.219425
0:01:17.706000,0.218310
0:01:17.727000,0.217335
0:01:17.750000,0.217934
0:01:17.773000,0.217013
0:01:17.795000,0.218566
0:01:17.816000,0.218601
0:01:17.840000,0.217829
0:01:17.863000,0.217913
0:01:17.884000,0.218433
0:01:17.906000,0.217228
0:01:17.929000,0.218677
0:01:17.952000,0.218475
0:01:17.973000,0.219575
0:01:17.996000,0.218151
0:01:18.018000,0.217662
0:01:18.040000,0.218394
0:01:18.062000,0.217757
0:01:18.087000,0.217625
0:01:18.109000,0.218025
0:01:18.130000,0.217684
0:01:18.154000,0.217851
0:01:18.176000,0.217816
0:01:18.197000,0.218634
0:01:18.219000,0.218873
0:01:18.243000,0.217957
0:01:18.265000,0.217139
0:01:18.287000,0.218608
0:01:18.311000,0.217188
0:01:18.332000,0.217725
0:01:18.354000,0.218583
0:01:18.377000,0.218268
0:01:18.400000,0.219257
0:01:18.422000,0.219307
0:01:18.444000,0.218023
0:01:18.468000,0.217981
0:01:18.489000,0.218609
0:01:18.511000,0.217955
0:01:18.533000,0.217750
0:01:18.557000,0.218678
0:01:18.579000,0.218992
0:01:18.601000,0.218288
0:01:18.625000,0.218399
0:01:18.647000,0.219023
0:01:18.668000,0.219040
0:01:18.692000,0.217581
0:01:18.714000,0.218659
0:01:18.735000,0.218570
0:01:18.760000,0.218592
0:01:18.783000,0.217882
0:01:18.805000,0.218609
0:01:18.826000,0.218843
0:01:18.849000,0.218748
0:01:18.870000,0.217692
0:01:18.892000,0.218009
0:01:18.917000,0.218138
0:01:18.938000,0.218126
0:01:18.960000,0.218381
0:01:18.981000,0.217443
0:01:19.005000,0.218823
0:01:19.026000,0.218797
0:01:19.047000,0.218540
0:01:19.071000,0.218075
0:01:19.093000,0.217874
0:01:19.114000,0.217838
0:01:19.136000,0.218409
0:01:19.160000,0.218052
0:01:19.182000,0.218170
0:01:19.205000,0.217312
0:01:19.230000,0.218109
0:01:19.251000,0.217510
0:01:19.273000,0.218745
0:01:19.296000,0.218991
0:01:19.319000,0.219236
0:01:19.341000,0.218916
0:01:19.362000,0.219084
0:01:19.386000,0.217617
0:01:19.409000,0.218639
0:01:19.431000,0.218433
0:01:19.453000,0.219096
0:01:19.476000,0.218401
0:01:19.498000,0.217511
0:01:19.520000,0.219483
0:01:19.544000,0.217707
0:01:19.565000,0.218347
0:01:19.587000,0.217959
0:01:19.610000,0.217761
0:01:19.635000,0.219002
0:01:19.657000,0.217804
0:01:19.679000,0.217660
0:01:19.703000,0.217922
0:01:19.724000,0.219413
0:01:19.746000,0.218815
0:01:19.769000,0.219201
0:01:19.790000,0.218152
0:01:19.812000,0.217812
0:01:19.835000,0.218011
0:01:19.856000,0.218497
0:01:19.879000,0.218266
0:01:19.901000,0.219155
0:01:19.924000,0.218204
0:01:19.946000,0.218220
0:01:19.968000,0.217510
0:01:19.991000,0.217637
0:01:20.012000,0.219121
0:01:20.034000,0.218281
0:01:20.058000,0.218184
0:01:20.081000,0.217963
0:01:20.104000,0.218565
0:01:20.125000,0.219353
0:01:20.150000,0.217209
0:01:20.172000,0.217285
0:01:20.194000,0.218834
0:01:20.217000,0.218115
0:01:20.240000,0.218446
0:01:20.261000,0.218949
0:01:20.284000,0.218883
0:01:20.308000,0.218165
0:01:20.331000,0.217407
0:01:20.353000,0.218159
0:01:20.376000,0.218003
0:01:20.398000,0.218313
0:01:20.419000,0.218358
0:01:20.440000,0.219253
0:01:20.464000,0.218703
0:01:20.488000,0.219270
0:01:20.510000,0.218158
0:01:20.533000,0.218298
0:01:20.556000,0.218751
0:01:20.579000,0.219782
0:01:20.602000,0.218573
0:01:20.625000,0.219269
0:01:20.647000,0.218721
0:01:20.668000,0.218424
0:01:20.692000,0.217457
0:01:20.715000,0.218639
0:01:20.737000,0.218623
0:01:20.759000,0.219089
0:01:20.782000,0.218729
0:01:20.803000,0.217500
0:01:20.826000,0.219366
0:01:20.849000,0.218099
0:01:20.871000,0.218447
0:01:20.895000,0.217892
0:01:20.919000,0.219145
0:01:20.942000,0.218063
0:01:20.964000,0.218726
0:01:20.988000,0.218537
0:01:21.010000,0.218036
0:01:21.031000,0.219166
0:01:21.053000,0.218014
0:01:21.077000,0.218373
0:01:21.099000,0.218617
0:01:21.121000,0.218068
0:01:21.144000,0.217232
0:01:21.167000,0.218723
0:01:21.188000,0.218228
0:01:21.210000,0.217978
0:01:21.233000,0.217996
0:01:21.255000,0.218344
0:01:21.276000,0.218022
0:01:21.299000,0.218214
0:01:21.324000,0.218403
0:01:21.346000,0.218460
0:01:21.368000,0.218919
0:01:21.391000,0.218357
0:01:21.412000,0.218857
0:01:21.435000,0.217643
0:01:21.459000,0.219309
0:01:21.481000,0.219058
0:01:21.502000,0.217415
0:01:21.524000,0.218302
0:01:21.548000,0.218687
0:01:21.569000,0.218926
0:01:21.590000,0.218844
0:01:21.615000,0.219453
0:01:21.636000,0.218191
0:01:21.659000,0.218209
0:01:21.683000,0.218530
0:01:21.706000,0.218227
0:01:21.728000,0.218348
0:01:21.754000,0.218894
0:01:21.776000,0.218668
0:01:21.797000,0.217774
0:01:21.819000,0.217428
0:01:21.843000,0.217473
0:01:21.865000,0.218185
0:01:21.887000,0.218806
0:01:21.911000,0.217886
0:01:21.934000,0.218346
0:01:21.955000,0.218461
0:01:21.978000,0.217845
0:01:22.001000,0.217735
0:01:22.023000,0.218425
0:01:22.044000,0.217723
0:01:22.067000,0.219089
0:01:22.089000,0.217744
0:01:22.111000,0.218117
0:01:22.134000,0.218648
0:01:22.159000,0.218230
0:01:22.181000,0.218956
0:01:22.203000,0.218131
0:01:22.227000,0.218462
0:01:22.248000,0.218765
0:01:22.270000,0.217231
0:01:22.292000,0.218357
0:01:22.315000,0.218876
0:01:22.337000,0.218463
0:01:22.358000,0.218233
0:01:22.381000,0.217991
0:01:22.403000,0.217214
0:01:22.424000,0.218491
0:01:22.447000,0.218519
0:01:22.470000,0.218860
0:01:22.492000,0.218609
0:01:22.514000,0.218195
0:01:22.538000,0.219675
0:01:22.559000,0.219046
0:01:22.581000,0.218010
0:01:22.607000,0.218509
0:01:22.629000,0.217556
0:01:22.650000,0.218209
0:01:22.671000,0.218258
0:01:22.695000,0.218154
0:01:22.716000,0.218423
0:01:22.738000,0.218816
0:01:22.761000,0.218172
0:01:22.783000,0.218139
0:01:22.804000,0.217882
0:01:22.827000,0.218676
0:01:22.850000,0.218251
0:01:22.871000,0.218230
0:01:22.892000,0.218342
0:01:22.916000,0.218891
0:01:22.939000,0.218516
0:01:22.960000,0.218801
0:01:22.984000,0.216757
0:01:23.008000,0.216845
0:01:23.031000,0.218510
0:01:23.052000,0.218860
0:01:23.075000,0.218607
0:01:23.097000,0.218704
0:01:23.119000,0.219971
0:01:23.143000,0.218112
0:01:23.165000,0.217752
0:01:23.187000,0.217832
0:01:23.209000,0.217598
0:01:23.233000,0.217930
0:01:23.254000,0.217745
0:01:23.276000,0.222876
0:01:23.300000,0.222326
0:01:23.322000,0.222082
0:01:23.344000,0.222994
0:01:23.366000,0.222422
0:01:23.389000,0.217859
0:01:23.411000,0.217598
0:01:23.433000,0.217913
0:01:23.457000,0.217335
0:01:23.479000,0.221295
0:01:23.502000,0.221262
0:01:23.524000,0.221734
0:01:23.547000,0.221961
0:01:23.569000,0.221035
0:01:23.591000,0.218983
0:01:23.614000,0.218016
0:01:23.635000,0.217458
0:01:23.658000,0.219483
0:01:23.681000,0.221722
0:01:23.703000,0.221823
0:01:23.725000,0.221695
0:01:23.750000,0.220813
0:01:23.771000,0.222412
0:01:23.793000,0.218449
0:01:23.814000,0.218455
0:01:23.839000,0.217063
0:01:23.861000,0.217870
0:01:23.883000,0.217364
0:01:23.907000,0.218933
0:01:23.929000,0.217446
0:01:23.950000,0.217913
0:01:23.971000,0.217980
0:01:23.995000,0.221970
0:01:24.018000,0.222282
0:01:24.039000,0.220859
0:01:24.064000,0.221139
0:01:24.085000,0.216589
0:01:24.107000,0.394924
0:01:24.130000,0.217988
0:01:24.152000,0.218788
0:01:24.173000,0.218112
0:01:24.195000,0.219590
0:01:24.220000,0.219987
0:01:24.242000,0.219490
0:01:24.264000,0.219864
0:01:24.289000,0.217637
0:01:24.312000,0.218444
0:01:24.334000,0.218151
0:01:24.355000,0.217215
0:01:24.378000,0.223048
0:01:24.400000,0.221898
0:01:24.422000,0.221570
0:01:24.446000,0.222546
0:01:24.467000,0.221777
0:01:24.489000,0.217808
0:01:24.511000,0.216763
0:01:24.534000,0.217286
0:01:24.556000,0.217773
0:01:24.578000,0.222715
0:01:24.604000,0.221537
0:01:24.626000,0.221431
0:01:24.649000,0.220606
0:01:24.673000,0.220858
0:01:24.698000,0.218113
0:01:24.720000,0.217923
0:01:24.742000,0.219291
0:01:24.766000,0.218644
0:01:24.788000,0.221325
0:01:24.811000,0.221992
0:01:24.833000,0.221981
0:01:24.855000,0.221448
0:01:24.877000,0.221931
0:01:24.901000,0.218272
0:01:24.923000,0.220561
0:01:24.945000,0.218004
0:01:24.968000,0.218641
0:01:24.991000,0.217848
0:01:25.012000,0.217890
0:01:25.035000,0.217572
0:01:25.059000,0.217912
0:01:25.081000,0.221446
0:01:25.104000,0.221200
0:01:25.129000,0.220587
0:01:25.150000,0.222672
0:01:25.172000,0.219359
0:01:25.193000,0.218162
0:01:25.217000,0.220358
0:01:25.240000,0.219073
0:01:25.261000,0.218948
0:01:25.285000,0.218172
0:01:25.306000,0.218278
0:01:25.328000,0.217491
0:01:25.349000,0.218817
0:01:25.373000,0.218350
0:01:25.395000,0.218042
0:01:25.416000,0.218398
0:01:25.440000,0.219008
0:01:25.461000,0.219570
0:01:25.484000,0.217956
0:01:25.506000,0.218793
0:01:25.532000,0.219617
0:01:25.553000,0.217693
0:01:25.575000,0.218977
0:01:25.599000,0.217950
0:01:25.620000,0.218966
0:01:25.643000,0.217636
0:01:25.665000,0.218702
0:01:25.688000,0.217007
0:01:25.709000,0.219102
0:01:25.732000,0.218420
0:01:25.755000,0.219654
0:01:25.777000,0.217550
0:01:25.799000,0.218343
0:01:25.823000,0.218502
0:01:25.845000,0.218505
0:01:25.867000,0.218397
0:01:25.893000,0.218618
0:01:25.915000,0.217529
0:01:25.937000,0.220045
0:01:25.961000,0.217537
0:01:25.985000,0.218594
0:01:26.007000,0.218310
0:01:26.028000,0.218387
0:01:26.053000,0.218578
0:01:26.075000,0.219066
0:01:26.097000,0.218827
0:01:26.121000,0.218208
0:01:26.144000,0.219016
0:01:26.166000,0.217238
0:01:26.188000,0.218059
0:01:26.212000,0.218936
0:01:26.234000,0.218366
0:01:26.255000,0.218958
0:01:26.280000,0.218859
0:01:26.302000,0.218576
0:01:26.324000,0.217392
0:01:26.347000,0.217932
0:01:26.371000,0.218538
0:01:26.393000,0.217475
0:01:26.415000,0.217963
0:01:26.439000,0.217468
0:01:26.461000,0.217185
0:01:26.483000,0.217949
0:01:26.507000,0.217637
0:01:26.529000,0.218593
0:01:26.550000,0.219321
0:01:26.572000,0.218449
0:01:26.596000,0.219103
0:01:26.618000,0.217903
0:01:26.640000,0.217290
0:01:26.662000,0.218375
0:01:26.684000,0.216680
0:01:26.707000,0.218464
0:01:26.730000,0.217541
0:01:26.752000,0.219092
0:01:26.774000,0.218075
0:01:26.798000,0.218051
0:01:26.823000,0.218677
0:01:26.844000,0.219102
0:01:26.866000,0.218782
0:01:26.888000,0.217961
0:01:26.910000,0.218618
0:01:26.932000,0.218156
0:01:26.955000,0.218438
0:01:26.978000,0.218684
0:01:27,0.218603
0:01:27.022000,0.218679
0:01:27.047000,0.218301
0:01:27.069000,0.218892
0:01:27.091000,0.217011
0:01:27.114000,0.217962
0:01:27.137000,0.218571
0:01:27.159000,0.218756
0:01:27.181000,0.219877
0:01:27.207000,0.217400
0:01:27.229000,0.217909
0:01:27.251000,0.218199
0:01:27.275000,0.218297
0:01:27.297000,0.218986
0:01:27.319000,0.218785
0:01:27.341000,0.217605
0:01:27.364000,0.216479
0:01:27.387000,0.219110
0:01:27.408000,0.218550
0:01:27.433000,0.218443
0:01:27.454000,0.218284
0:01:27.476000,0.218196
0:01:27.498000,0.218401
0:01:27.521000,0.218209
0:01:27.543000,0.218970
0:01:27.565000,0.217849
0:01:27.590000,0.218381
0:01:27.612000,0.218289
0:01:27.634000,0.217878
0:01:27.659000,0.218749
0:01:27.682000,0.218439
0:01:27.704000,0.217088
0:01:27.725000,0.217865
0:01:27.749000,0.218762
0:01:27.771000,0.217675
0:01:27.794000,0.218438
0:01:27.816000,0.218300
0:01:27.837000,0.217703
0:01:27.859000,0.218304
0:01:27.883000,0.217839
0:01:27.905000,0.217874
0:01:27.926000,0.218420
0:01:27.949000,0.218902
0:01:27.972000,0.217628
0:01:27.992000,0.218128
0:01:28.014000,0.219036
0:01:28.037000,0.217692
0:01:28.061000,0.218990
0:01:28.083000,0.218582
0:01:28.106000,0.218610
0:01:28.129000,0.218651
0:01:28.152000,0.218017
0:01:28.174000,0.219025
0:01:28.198000,0.219139
0:01:28.219000,0.218729
0:01:28.241000,0.218415
0:01:28.267000,0.217832
0:01:28.288000,0.217654
0:01:28.309000,0.218090
0:01:28.331000,0.218502
0:01:28.355000,0.218658
0:01:28.377000,0.218679
0:01:28.398000,0.217415
0:01:28.423000,0.217585
0:01:28.444000,0.217457
0:01:28.466000,0.218613
0:01:28.491000,0.218155
0:01:28.514000,0.219062
0:01:28.536000,0.217679
0:01:28.557000,0.218142
0:01:28.582000,0.218426
0:01:28.604000,0.216495
0:01:28.626000,0.218243
0:01:28.648000,0.218469
0:01:28.672000,0.218315
0:01:28.694000,0.218290
0:01:28.717000,0.218213
0:01:28.740000,0.218467
0:01:28.762000,0.216953
0:01:28.785000,0.217822
0:01:28.807000,0.218459
0:01:28.829000,0.218884
0:01:28.850000,0.218660
0:01:28.874000,0.218844
0:01:28.898000,0.218848
0:01:28.921000,0.218144
0:01:28.942000,0.218030
0:01:28.965000,0.218094
0:01:28.987000,0.217054
0:01:29.009000,0.218351
0:01:29.034000,0.219301
0:01:29.055000,0.217858
0:01:29.077000,0.217576
0:01:29.101000,0.218682
0:01:29.124000,0.218192
0:01:29.146000,0.218725
